#1=α 2=ρ 3=δq 4=qh0 5=δqh 6=ρh 7=ϕ
2.0 0.26 1.631524237353021 0.3502754053474888 0.6129237783328284 0.1593601823665354 -0.042772605341455716
2.0 0.25 1.635411631552142 0.3505235257605932 0.6114668507346475 0.15286671268366187 -0.04283875267286252
2.0 0.24 1.6365754994875332 0.3518505409250139 0.6110319996316294 0.14664767991159103 -0.04290117739952043
2.0 0.23 1.6363687870562893 0.35370111617361033 0.6111091875560207 0.14055511313788477 -0.042959917455120455
2.0 0.22 1.6414981363853252 0.35315879443054143 0.6091995950735944 0.13402391091619079 -0.043015573049559
2.0 0.21 1.6407404044018143 0.35508365026082345 0.6094809375798743 0.1279909968917736 -0.043067586249510126
2.0 0.2 1.6454122913573777 0.3545859517117833 0.6077504132262518 0.12155008264525036 -0.04311678249876283
2.0 0.19 1.6477031268525744 0.35503470607878285 0.6069054453457218 0.11531203461568713 -0.043162754939466697
2.0 0.18 1.6497479295440074 0.35551502741704155 0.6061532080700361 0.1091075774526065 -0.04320576329929071
2.0 0.17 1.6515269162157538 0.3560329864260581 0.605500273826213 0.10293504655045621 -0.04324590589572319
2.0 0.16 1.6549571603702689 0.3557657501929157 0.6042452481224752 0.09667923969959602 -0.04328330474958292
2.0 0.15 1.6527057801967315 0.3578691520900179 0.605068374530017 0.09076025617950255 -0.04331784689930246
2.0 0.14 1.6543226777134024 0.35822981137023646 0.6044769944048616 0.08462677921668063 -0.04334994267157061
2.0 0.13 1.6607708290738807 0.3564344863704605 0.6021300365431179 0.07827690475060534 -0.04337962831719483
2.0 0.12 1.6593827945350943 0.35793696118169294 0.6026337041057291 0.0723160444926875 -0.043406731805860965
2.0 0.11 1.6594590913596317 0.3587400887461456 0.602605996861711 0.06628665965478821 -0.04343138642451061
2.0 0.1 1.6617126701575697 0.35852752100495877 0.601788755636783 0.060178875563678305 -0.04345380074644606
2.0 0.09 1.6617866470385172 0.35918374052812396 0.6017619661236945 0.0541585769511325 -0.0434738402438854
2.0 0.08 1.6652412177292513 0.3583087027081433 0.6005136008845706 0.04804108807076565 -0.043491740568853965
2.0 0.07 1.6659023549489584 0.35856484559282364 0.6002752784575054 0.042019269492025384 -0.043507383821225376
2.0 0.06 1.665215675960997 0.3593291464376591 0.6005228118110882 0.036031368708665294 -0.043520846397945345
2.0 0.05 1.6648641208760107 0.35987793522984646 0.6006496190655034 0.03003248095327517 -0.04353216237780677
2.0 0.04 1.666332481580446 0.35956807531434265 0.6001203307586864 0.024004813230347456 -0.04354145539332838
2.0 0.03 1.666673351477927 0.3596730524524361 0.5999975934775985 0.017999927804327954 -0.04354862858433223
2.0 0.02 1.6660048276528332 0.3601419906740233 0.6002383566972369 0.012004767133944739 -0.043553702526265725
2.0 0.01 1.6670418468182642 0.3598019859829549 0.5998649655427738 0.005998649655427738 -0.04355680142663476
2.0 0.0 1.6672575761732136 0.35974486278789186 0.5997873479725059 0.0 -0.043557826307343506
2.0 0.5 1.5492650775815269 0.31247227139097333 0.6454673344609596 0.3227336672304798 -0.03957255528536152
2.0 0.51 1.5452157453420445 0.3098824119529553 0.6471588210348211 0.3300509987277588 -0.03934318212163787
2.0 0.52 1.5409251375551096 0.3072696164174715 0.6489607935052821 0.3374596126227467 -0.03910306859212248
2.0 0.53 1.5368121006851194 0.3044700624954544 0.6506976354195769 0.3448697467723758 -0.0388517548891916
2.0 0.54 1.5333407057778266 0.30130200778799576 0.6521707773307461 0.3521722197586029 -0.03858875996918271
2.0 0.55 1.5291208569541814 0.29830648506923296 0.6539705448736575 0.3596837996805116 -0.038313589672042625
2.0 0.56 1.524645227565223 0.29528417155866293 0.6558902897016552 0.36729856223292695 -0.03802571934905441
2.0 0.57 1.5205471972120308 0.2919874630968877 0.6576579811751521 0.37486504926983666 -0.03772460541044309
2.0 0.58 1.5166153619219984 0.28850491218257446 0.6593629638121992 0.3824305190110755 -0.03740968338331893
2.0 0.59 1.5128584868046298 0.2848320002080129 0.6610003570870273 0.3899902106813461 -0.03708036232684586
2.0 0.6 1.508908616431456 0.28109878535964583 0.662730657847911 0.39763839470874657 -0.03673602790997871
2.0 0.61 1.5046645700866428 0.27733627949722006 0.6645999512983929 0.40540597029201964 -0.03637603888543525
2.0 0.62 1.5009860226516525 0.2732388343362757 0.666228722259114 0.41306180780065066 -0.035999726941550486
2.0 0.63 1.4971136915807541 0.2690782546777015 0.6679519435455381 0.420809724433689 -0.03560639492548828
2.0 0.64 1.4954506514255574 0.26403168040811664 0.6686947503394627 0.4279646402172561 -0.035195270183722344
2.0 0.65 1.491614192651247 0.2595985820752489 0.6704146453732551 0.43576951949261583 -0.0347656973066191
2.0 0.66 1.4880782010980487 0.25491819322098763 0.6720076937234232 0.4435250778574593 -0.03431682324624277
2.0 0.67 1.4846297696993713 0.25007144854871655 0.6735686030346097 0.4512909640331886 -0.033847835180046776
2.0 0.68 1.481293909716587 0.24504712592410272 0.6750854732072233 0.45905812178091193 -0.033357875656522706
2.0 0.69 1.477446508438027 0.240035432086394 0.6768434554407057 0.46702198425408686 -0.032846073265228926
2.0 0.7 1.4750221185784116 0.2344511479401845 0.6779559353074477 0.4745691547152133 -0.0323114318832915
2.0 0.71 1.4712425787987429 0.22911367747457945 0.6796975661324943 0.48258527195407097 -0.03175307494713431
2.0 0.72 1.4694482204248556 0.22308297431550272 0.6805275518390665 0.4899798373241279 -0.031169886971637778
2.0 0.73 1.4676173172424967 0.21688924656260156 0.6813765334132865 0.49740486939169914 -0.03056087009549094
2.0 0.74 1.4623343500368982 0.21155152074570083 0.6838381386409802 0.5060402225943254 -0.02992503977237268
2.0 0.75 1.4583623798555112 0.20565490088664262 0.6857006281930257 0.5142754711447692 -0.02926103401778693
2.0 0.76 1.4614836074606994 0.1977909508399378 0.6842362068894371 0.5200195172359722 -0.028567807084552088
2.0 0.77 1.4606160803043493 0.1908210534029564 0.6846426062840754 0.5271748068387381 -0.02784410308945745
2.0 0.78 1.45684956693156 0.184526369739757 0.6864126692958533 0.5354018820507656 -0.027088792559416264
2.0 0.79 1.4577192352298813 0.17695683474094892 0.6860031587923039 0.5419424954459201 -0.026300265708830622
2.0 0.8 1.4574089750016879 0.16954804726854178 0.6861491984422848 0.5489193587538279 -0.025477352863193997
2.0 0.81 1.4579705376953833 0.1618448763895941 0.6858849161524908 0.5555667820835176 -0.024618575382676644
2.0 0.82 1.4575073306542907 0.15426001309659654 0.6861028956547952 0.562604374436932 -0.023722564984528627
2.0 0.83 1.45524167048511 0.1468730692621989 0.6871710866186551 0.5703520018934837 -0.02278773677532167
2.0 0.84 1.4581920355359697 0.13845160046210836 0.6857807309532056 0.5760558140006926 -0.02181258105567166
2.0 0.85 1.464104285009443 0.1295223028829895 0.6830114563823917 0.5805597379250329 -0.02079546835804083
2.0 0.86 1.4675309943959818 0.12097783719244859 0.6814166132222563 0.5860182873711405 -0.01973499313845134
2.0 0.87 1.4743375612390872 0.11189511484044345 0.6782707205530079 0.5900955268811169 -0.018629387253405003
2.0 0.88 1.4776893018347255 0.10338775585649884 0.6767322459182604 0.5955243764080692 -0.017477519777437264
2.0 0.89 1.4845091382527482 0.09440897952295302 0.6736233373254876 0.599524770219684 -0.01627753914954984
2.0 0.9 1.494133367008852 0.08511986726578158 0.6692842968910656 0.6023558672019591 -0.015028161918868937
2.0 0.91 1.5065768594031197 0.07575409188831372 0.6637563784141641 0.6040183043568894 -0.013728213456281294
2.0 0.92 1.5154085289077783 0.06695438453663272 0.6598880637954071 0.6070970186917746 -0.012377265481663818
2.0 0.93 1.5295056938554794 0.05782157849743008 0.6538060002112607 0.6080395801964724 -0.01097442453726296
2.0 0.94 1.5424338556593749 0.04895501268253888 0.6483260182152253 0.6094264571223117 -0.009520323301844984
2.0 0.95 1.5575314987654516 0.04018259780469435 0.6420415900369472 0.6099395105350998 -0.008016279570152614
2.0 0.96 1.5731456072585752 0.03163043535425736 0.6356690667322518 0.6102423040629616 -0.006465588301348156
2.0 0.97 1.6005824208453447 0.023045314545555584 0.6247725746430801 0.6060293974037877 -0.00487483207233784
2.0 0.98 1.6168279353608663 0.015103760152290757 0.6184950037845591 0.606125103708868 -0.003254698209942397
2.0 0.99 1.6332595602425988 0.007428660048214297 0.6122725525950471 0.6061498270690966 -0.0016230702061857394
2.0 1.0 1.6497571315581805 -1.922525990278274e-18 0.6061498270690966 0.6061498270690966 -8.520404684040447e-27
#1=α 2=ρ 3=δq 4=qh0 5=δqh 6=ρh 7=ϕ 
1.6 0.0 9.02497950110856 0.012277432404061983 0.11080357577290538 0.0 -0.003065757396069027
1.6 0.01 9.023669863714996 0.0122797685353504 0.11081965709107906 0.0011081965709107907 -0.0030661478267713926
1.6 0.02 8.964049503711156 0.012439924645946121 0.11155672440072935 0.002231134488014587 -0.0030672964939384706
1.6 0.03 8.972169546644226 0.012411204730611303 0.11145576271170894 0.0033436728813512682 -0.0030692710098450954
1.6 0.04 8.976117747422885 0.012391601522665496 0.11140673820673842 0.004456269528269537 -0.0030720141786835173
1.6 0.05 8.978239134250797 0.012374584246188647 0.11138041491734521 0.005569020745867261 -0.0030755291119416092
1.6 0.06 8.936471350811855 0.012476744748468604 0.1119009909777367 0.006714059458664202 -0.0030798114516078154
1.6 0.07 8.94248350392482 0.012443725827537833 0.11182575842170736 0.007827803089519516 -0.0030849022207781046
1.6 0.08 8.930270023189344 0.012458970077844356 0.11197869688187338 0.00895829575054987 -0.003090759429489609
1.6 0.09 8.935677948172348 0.01242263092393614 0.1119109267142438 0.010071983404281941 -0.003097369355900416
1.6 0.1 8.899529808551645 0.012499767443330256 0.11236548688663196 0.011236548688663197 -0.0031048108392346604
1.6 0.11 8.713457753697343 0.013011659083517202 0.11476500239823557 0.012624150263805914 -0.003112451111752998
1.6 0.12 8.803190148762985 0.01271801330915423 0.11359518346204517 0.01363142201544542 -0.0031220023423945698
1.6 0.13 8.8154092811053 0.01265064830668905 0.11343772797292258 0.014746904636479936 -0.003131769640861877
1.6 0.14 8.78074296442771 0.012715765107529364 0.11388557939244673 0.015943981114942544 -0.003142323038345378
1.6 0.15 8.74371529971898 0.012785761116518302 0.11436785916761719 0.017155178875142577 -0.0031536585917067775
1.6 0.16 8.822074439347405 0.0125197059386295 0.11335202472786807 0.01813632395645889 -0.0031652404121073827
1.6 0.17 8.588032372575793 0.013166625567606616 0.1164411074174924 0.01979498826097371 -0.003178572909667901
1.6 0.18 8.61900589351729 0.013025179379511087 0.1160226611229192 0.020884079002125456 -0.00319235400210318
1.6 0.19 8.542463478305132 0.013208797389197002 0.11706225054864444 0.022241827604242443 -0.0032068069500359175
1.6 0.2 8.523084426943706 0.01321536391429845 0.11732841655759475 0.02346568331151895 -0.003222051805677896
1.6 0.21 8.52394416487839 0.013156167488759252 0.117316582635577 0.024636482353471167 -0.0032379595680090204
1.6 0.22 8.39462550101825 0.013503540507997513 0.11912383701675579 0.026207244143686272 -0.0032548407575450702
1.6 0.23 8.393518730827179 0.01344346833853649 0.11913954469741801 0.027402095280406144 -0.003272388707078411
1.6 0.24 8.337270335840719 0.013557756251003639 0.11994333393522633 0.028786400144454317 -0.003290724683478276
1.6 0.25 8.273942899815662 0.013694683831388943 0.12086136103529062 0.030215340258822655 -0.003309835833654365
1.6 0.26 8.229405612790888 0.013767784468043942 0.12151545895923631 0.031594019329401445 -0.003329673247705202
1.6 0.27 8.16377173979752 0.013910681273543446 0.12249240080110353 0.03307294821629796 -0.0033503073529783933
1.6 0.28 7.991963620837276 0.014428803041255378 0.1251256946906917 0.03503519451339368 -0.0033714350030846843
1.6 0.29 8.015623281909416 0.014255231439719296 0.12475636202326466 0.03617934498674675 -0.0033938301401653936
1.6 0.3 7.968199077083962 0.01433274698925402 0.12549887249628802 0.037649661748886405 -0.003416679163980675
1.6 0.31 7.94032589707481 0.014336747788945559 0.12593941520314636 0.03904121871297537 -0.003440160780602504
1.6 0.32 7.8182661958429795 0.014684626847838445 0.1279055963241193 0.04092979082371818 -0.0034646074722656864
1.6 0.33 7.579322814213437 0.015511886219954363 0.13193790850611467 0.043539509807017845 -0.003488375946062501
1.6 0.34 7.6693874191818585 0.015035609868263577 0.13038851023471654 0.04433209347980362 -0.0035153711068920887
1.6 0.35 7.683199406445994 0.014865070951941561 0.13015411251216874 0.045553939379259056 -0.003541548017135368
1.6 0.36 7.6225965221055 0.014980138907105811 0.1311888930628827 0.04722800150263777 -0.003568556215126105
1.6 0.37 7.480744907003545 0.015423532895297853 0.13367652719501108 0.0494603150621541 -0.003596638356266106
1.6 0.38 7.405628315904782 0.015601312242097265 0.13503243173200288 0.05131232405816109 -0.003625036960574299
1.6 0.39 7.301801173583591 0.015902853700566766 0.13695251024059563 0.0534114789938323 -0.0036540638684956564
1.6 0.4 7.254096206185079 0.015963526722728716 0.13785314828708328 0.05514125931483332 -0.003683670637012783
1.6 0.41 7.058647797933216 0.016696125371140624 0.14167019358761626 0.058084779370922664 -0.003713321542520985
1.6 0.42 7.0884798650948335 0.016391445090135903 0.1410739705877152 0.059251067646840384 -0.0037446099503440217
1.6 0.43 7.027210065745286 0.016506559674667187 0.1423039855994319 0.06119071380775571 -0.0037758325535171625
1.6 0.44 6.935346895696552 0.01676594374444562 0.14418889423116088 0.06344311346171079 -0.00380759287483904
1.6 0.45 6.85882322910706 0.01695315021699173 0.14579760501134661 0.06560892225510598 -0.0038397695221007444
1.6 0.46 6.747345954518371 0.01731656706915885 0.14820642171613393 0.06817495398942161 -0.0038723541815039036
1.6 0.47 6.706479134195988 0.01732305743296081 0.14910953720873477 0.07008148248810533 -0.0039052861789824964
1.6 0.48 6.661479551870452 0.01734396204433608 0.1501168009619145 0.07205606446171896 -0.003938352611282309
1.6 0.49 6.569209443995587 0.01760840806497299 0.15222531851439502 0.07459040607205356 -0.003971948091665192
1.6 0.5 6.462207039393324 0.017958984521726507 0.15474589314518164 0.07737294657259082 -0.00400579961361508
1.6 0.51 6.371677356423893 0.018226162135093205 0.15694454443645126 0.08004171766259015 -0.004039690836087989
1.6 0.52 6.289289499876498 0.018446252303405686 0.15900047215502433 0.08268024552061265 -0.004073628918732669
1.6 0.53 6.273286198849026 0.018271143931158917 0.1594060861089794 0.08448522563775909 -0.004107061218990404
1.6 0.54 6.124518989171425 0.018886914476823335 0.16327812874252973 0.08817018952096606 -0.004141405698414979
1.6 0.55 6.066299285433306 0.018952601266164493 0.16484514741981965 0.09066483108090082 -0.004174958190012498
1.6 0.56 5.958663226201146 0.019333850520553142 0.16782287604421883 0.09398081058476256 -0.004208465441167569
1.6 0.57 5.885795271977162 0.01948857919487068 0.16990057482309934 0.09684332764916662 -0.00424143923564637
1.6 0.58 5.760688838596342 0.019994700783954045 0.1735903514350658 0.10068240383233815 -0.0042739721546071405
1.6 0.59 5.711976430865947 0.019982690613318255 0.17507075039670603 0.10329174273405654 -0.00430586497033357
1.6 0.6 5.666561572404013 0.019933591888232627 0.17647386112770228 0.10588431667662136 -0.004336744313730427
1.6 0.61 5.596003788782005 0.020052467242237526 0.1786989497763822 0.10900635936359314 -0.004366815595508888
1.6 0.62 5.482564853972869 0.020478871265439125 0.18239638319560653 0.11308575758127605 -0.004396247765304
1.6 0.63 5.442631474783175 0.020357191710118627 0.18373465200302547 0.11575283076190604 -0.004423673810284669
1.6 0.64 5.30697872148028 0.020965815528128928 0.18843113049472887 0.12059592351662649 -0.004450624129964026
1.6 0.65 5.198483258168861 0.0213666506709842 0.192363801196937 0.12503647077800906 -0.004475399401964314
1.6 0.66 5.148311268742862 0.021297222430050056 0.19423844981389102 0.1281973768771681 -0.004498290717509866
1.6 0.67 5.0720299165762635 0.02142573318764107 0.1971597203580816 0.1320970126399147 -0.004519044983704278
1.6 0.68 4.994171816381891 0.021556572527003937 0.20023339940364052 0.13615871159447557 -0.004537410569644226
1.6 0.69 4.915234980796364 0.021688837614775025 0.2034490729145121 0.14037986031101335 -0.004553094623354008
1.6 0.7 4.817767036836156 0.02197021675698352 0.20756503839934598 0.14529552687954217 -0.004565784017782758
1.6 0.71 4.764475633418716 0.021850012688062748 0.20988668574267785 0.14901954687730126 -0.004575082824757777
1.6 0.72 4.684069628882304 0.021952916151590784 0.21348956766866348 0.1537124887214377 -0.004580700350578129
1.6 0.73 4.629351105933567 0.021797420091118624 0.21601299558339235 0.1576894867758764 -0.004582066339196646
1.6 0.74 4.54546083323145 0.02189706527211399 0.2199996956720188 0.1627997747972939 -0.004579037439380658
1.6 0.75 4.473796924653029 0.02186426595329749 0.22352378010040239 0.16764283507530178 -0.004570883016945498
1.6 0.76 4.4308571723540195 0.02151844746833831 0.22568996496646754 0.17152437337451534 -0.004556896672311184
1.6 0.77 4.337714989918441 0.02164238410706787 0.23053612381730096 0.17751281533932176 -0.004537264818464025
1.6 0.78 4.221141345377212 0.021977217379287595 0.23690275169182645 0.18478414631962464 -0.004510473799982623
1.6 0.79 4.2332301084856745 0.020976102743652802 0.23622623253941738 0.18661872370613974 -0.004476236529538505
1.6 0.8 4.109441655612995 0.021309958353477043 0.24334206050452672 0.1946736484036214 -0.004434334871341372
1.6 0.81 4.075236552450434 0.020714787885012242 0.24538452851251083 0.1987614680951338 -0.004383140103709528
1.6 0.82 4.080571896110088 0.01967522300638791 0.24506368848770343 0.2009522245599168 -0.004320900150722326
1.6 0.83 3.995238188253008 0.019487118696481787 0.25029796795100934 0.20774731339933775 -0.00424975060155882
1.6 0.84 3.9133334593797717 0.019215948277029327 0.25553661868582267 0.21465075969609104 -0.004166518451310566
1.6 0.85 3.9075964377007346 0.018178851757255643 0.25591179026368677 0.21752502172413374 -0.004068897297992875
1.6 0.86 3.7943605642957947 0.01809715322043104 0.263549017826563 0.22665215533084415 -0.003959279524501459
1.6 0.87 3.7576583552353178 0.017222226755819747 0.2661231824353485 0.2315271687187532 -0.003832874832347004
1.6 0.88 3.7530864699124153 0.016023472548809536 0.26644736486003123 0.23447368107682748 -0.0036887818740741207
1.6 0.89 3.694278262763297 0.015242571427265261 0.2706888677227054 0.2409130922732078 -0.0035273278959969193
1.6 0.9 3.620000941409916 0.014509494605796647 0.2762430220834475 0.24861871987510273 -0.0033456654528758387
1.6 0.91 3.629761520120072 0.013035103663128211 0.27550019318264196 0.2507051757962042 -0.0031406350099986366
1.6 0.92 3.563026834355475 0.012091011192261192 0.2806602494142856 0.2582074294611427 -0.0029126306729330698
1.6 0.93 3.582341417851545 0.010521836790733374 0.279147039145067 0.2596067464049123 -0.0026570386995661555
1.6 0.94 3.5507353589789235 0.009221587937702225 0.28163180268313986 0.26473389452215146 -0.002373692923682058
1.6 0.95 3.5653075292464425 0.007664174295207715 0.2804807135981783 0.2664566779182693 -0.0020588143184502965
1.6 0.96 3.473562281406512 0.006482596237589178 0.28788889301132115 0.27637333729086827 -0.0017112906066801131
1.6 0.97 3.5083130920277226 0.004790897234485669 0.2850372739743201 0.2764861557550905 -0.001328695889209617
1.6 0.98 3.5437384371068212 0.003141714832732845 0.2821878696037228 0.2765441122116483 -0.0009111187242239645
1.6 0.99 3.5797414762445574 0.001542595898240684 0.27934978171917657 0.2765562839019848 -0.0004629876133313139
1.6 1.0 3.6159004810551103 8.00982419464508e-19 0.27655628390198467 0.27655628390198467 -7.76576132657264e-26
